timestamp,energy_pv,power_consumed_kwh,energy_hotwater
2017-06-15 10:45:00,129.0,18.0,1.0
2017-06-15 11:00:00,79.0,18.0,1.0
2017-06-15 11:15:00,67.0,30.0,1.0
2017-06-15 11:30:00,65.0,32.0,1.0
2017-06-15 11:45:00,79.0,17.0,1.0
2017-06-15 12:00:00,74.0,17.0,1.0
2017-06-15 12:15:00,117.0,17.0,1.0
2017-06-15 12:30:00,110.0,29.0,1.0
2017-06-15 12:45:00,104.0,34.0,1.0
2017-06-15 13:00:00,116.0,43.0,1.0
2017-06-15 13:15:00,147.0,19.0,1.0
2017-06-15 13:30:00,231.0,19.0,1.0
2017-06-15 13:45:00,231.0,31.0,1.0
2017-06-15 14:00:00,145.0,34.0,1.0
2017-06-15 14:15:00,181.0,21.0,1.0
2017-06-15 14:30:00,121.0,176.0,1.0
2017-06-15 14:45:00,71.0,163.0,1.0
2017-06-15 15:00:00,93.0,30.0,1.0
2017-06-15 15:15:00,91.0,34.0,1.0
2017-06-15 15:30:00,52.0,26.0,1.0
2017-06-15 15:45:00,29.0,131.0,1.0
2017-06-15 16:00:00,23.0,131.0,1.0
2017-06-15 16:15:00,22.0,352.0,1.0
2017-06-15 16:30:00,4.0,265.0,1.0
2017-06-15 16:45:00,-1.0,95.0,1.0
2017-06-15 17:00:00,-0.0,116.0,1.0
2017-06-15 17:15:00,-0.0,311.0,1.0
2017-06-15 17:30:00,-0.0,443.0,1.0
2017-06-15 17:45:00,0.0,609.0,1.0
2017-06-15 18:00:00,-0.0,435.0,1.0
2017-06-15 18:15:00,-0.0,239.0,1.0
2017-06-15 18:30:00,-0.0,441.0,1.0
2017-06-15 18:45:00,-0.0,245.0,1.0
2017-06-15 19:00:00,-0.0,203.0,1.0
2017-06-15 19:15:00,-0.0,190.0,1.0
2017-06-15 19:30:00,-0.0,133.0,1.0
2017-06-15 19:45:00,-0.0,115.0,1.0
2017-06-15 20:00:00,-0.0,146.0,1.0
2017-06-15 20:15:00,-0.0,199.0,1.0
2017-06-15 20:30:00,-0.0,132.0,1.0
2017-06-15 20:45:00,-0.0,76.0,1.0
2017-06-15 21:00:00,-0.0,75.0,1.0
2017-06-15 21:15:00,-0.0,71.0,1.0
2017-06-15 21:30:00,-0.0,63.0,1.0
2017-06-15 21:45:00,-0.0,44.0,1.0
2017-06-15 22:00:00,-0.0,53.0,1.0
2017-06-15 22:15:00,-0.0,39.0,1.0
2017-06-15 22:30:00,-0.0,29.0,1.0
2017-06-15 22:45:00,-0.0,42.0,1.0
2017-06-15 23:00:00,0.0,899.0,863.0
2017-06-15 23:15:00,0.0,936.0,912.0
2017-06-15 23:30:00,0.0,939.0,915.0
2017-06-15 23:45:00,0.0,948.0,921.0
2017-06-16 00:00:00,0.0,986.0,924.0
2017-06-16 00:15:00,0.0,622.0,585.0
2017-06-16 00:30:00,-0.0,27.0,1.0
2017-06-16 00:45:00,-0.0,26.0,1.0
2017-06-16 01:00:00,-0.0,26.0,1.0
2017-06-16 01:15:00,-0.0,62.0,1.0
2017-06-16 01:30:00,-0.0,43.0,1.0
2017-06-16 01:45:00,-0.0,26.0,1.0
2017-06-16 02:00:00,-0.0,26.0,1.0
2017-06-16 02:15:00,-0.0,26.0,1.0
2017-06-16 02:30:00,-0.0,58.0,1.0
2017-06-16 02:45:00,-0.0,68.0,1.0
2017-06-16 03:00:00,-0.0,47.0,1.0
2017-06-16 03:15:00,-0.0,27.0,1.0
2017-06-16 03:30:00,-0.0,45.0,1.0
2017-06-16 03:45:00,0.0,648.0,582.0
2017-06-16 04:00:00,0.0,956.0,914.0
2017-06-16 04:15:00,-0.0,166.0,140.0
2017-06-16 04:30:00,-0.0,32.0,1.0
2017-06-16 04:45:00,-0.0,52.0,1.0
2017-06-16 05:00:00,-0.0,40.0,1.0
2017-06-16 05:15:00,-0.0,40.0,1.0
2017-06-16 05:30:00,-0.0,26.0,1.0
2017-06-16 05:45:00,-0.0,49.0,1.0
2017-06-16 06:00:00,-0.0,29.0,1.0
2017-06-16 06:15:00,-0.0,33.0,1.0
2017-06-16 06:30:00,-0.0,38.0,1.0
2017-06-16 06:45:00,-0.0,46.0,1.0
2017-06-16 07:00:00,-0.0,181.0,1.0
2017-06-16 07:15:00,-0.0,65.0,1.0
2017-06-16 07:30:00,2.0,145.0,1.0
2017-06-16 07:45:00,5.0,213.0,1.0
2017-06-16 08:00:00,9.0,337.0,1.0
2017-06-16 08:15:00,16.0,264.0,1.0
2017-06-16 08:30:00,38.0,306.0,1.0
2017-06-16 08:45:00,85.0,102.0,1.0
2017-06-16 09:00:00,98.0,66.0,1.0
2017-06-16 09:15:00,90.0,41.0,1.0
2017-06-16 09:30:00,91.0,18.0,1.0
2017-06-16 09:45:00,101.0,18.0,1.0
2017-06-16 10:00:00,120.0,50.0,1.0
2017-06-16 10:15:00,123.0,82.0,1.0
2017-06-16 10:30:00,136.0,56.0,1.0
2017-06-16 10:45:00,151.0,50.0,1.0
2017-06-16 11:00:00,106.0,174.0,1.0
2017-06-16 11:15:00,79.0,325.0,1.0
2017-06-16 11:30:00,86.0,110.0,1.0
2017-06-16 11:45:00,104.0,94.0,1.0
2017-06-16 12:00:00,80.0,156.0,1.0
2017-06-16 12:15:00,75.0,196.0,1.0
2017-06-16 12:30:00,85.0,102.0,1.0
2017-06-16 12:45:00,111.0,112.0,1.0
2017-06-16 13:00:00,149.0,78.0,1.0
2017-06-16 13:15:00,139.0,224.0,1.0
2017-06-16 13:30:00,116.0,80.0,1.0
2017-06-16 13:45:00,105.0,64.0,1.0
2017-06-16 14:00:00,95.0,76.0,1.0
2017-06-16 14:15:00,92.0,100.0,1.0
2017-06-16 14:30:00,66.0,94.0,1.0
2017-06-16 14:45:00,57.0,87.0,1.0
2017-06-16 15:00:00,54.0,29.0,1.0
2017-06-16 15:15:00,55.0,41.0,1.0
2017-06-16 15:30:00,37.0,35.0,1.0
2017-06-16 15:45:00,22.0,24.0,1.0
2017-06-16 16:00:00,18.0,193.0,1.0
2017-06-16 16:15:00,7.0,105.0,1.0
2017-06-16 16:30:00,2.0,92.0,1.0
2017-06-16 16:45:00,-1.0,220.0,1.0
2017-06-16 17:00:00,0.0,778.0,1.0
2017-06-16 17:15:00,-0.0,693.0,1.0
2017-06-16 17:30:00,-0.0,428.0,1.0
2017-06-16 17:45:00,-0.0,402.0,1.0
2017-06-16 18:00:00,-0.0,110.0,1.0
2017-06-16 18:15:00,-0.0,99.0,1.0
2017-06-16 18:30:00,-0.0,112.0,1.0
2017-06-16 18:45:00,-0.0,150.0,1.0
2017-06-16 19:00:00,-0.0,186.0,1.0
2017-06-16 19:15:00,-0.0,163.0,1.0
2017-06-16 19:30:00,-0.0,124.0,1.0
2017-06-16 19:45:00,-0.0,120.0,1.0
2017-06-16 20:00:00,-0.0,150.0,1.0
2017-06-16 20:15:00,-0.0,134.0,1.0
2017-06-16 20:30:00,-0.0,176.0,1.0
2017-06-16 20:45:00,-0.0,102.0,1.0
2017-06-16 21:00:00,-0.0,48.0,1.0
2017-06-16 21:15:00,-0.0,50.0,1.0
2017-06-16 21:30:00,-0.0,60.0,1.0
2017-06-16 21:45:00,-0.0,59.0,1.0
2017-06-16 22:00:00,-0.0,27.0,1.0
2017-06-16 22:15:00,-0.0,27.0,1.0
2017-06-16 22:30:00,-0.0,42.0,1.0
2017-06-16 22:45:00,-0.0,50.0,1.0
2017-06-16 23:00:00,0.0,908.0,872.0
2017-06-16 23:15:00,0.0,949.0,924.0
2017-06-16 23:30:00,0.0,966.0,921.0
2017-06-16 23:45:00,0.0,952.0,925.0
2017-06-17 00:00:00,0.0,972.0,931.0
2017-06-17 00:15:00,0.0,967.0,925.0
2017-06-17 00:30:00,-0.0,203.0,164.0
2017-06-17 00:45:00,-0.0,26.0,1.0
2017-06-17 01:00:00,-0.0,29.0,1.0
2017-06-17 01:15:00,-0.0,57.0,1.0
2017-06-17 01:30:00,-0.0,41.0,1.0
2017-06-17 01:45:00,-0.0,30.0,1.0
2017-06-17 02:00:00,-0.0,169.0,1.0
2017-06-17 02:15:00,-0.0,36.0,1.0
2017-06-17 02:30:00,-0.0,43.0,1.0
2017-06-17 02:45:00,-0.0,38.0,1.0
2017-06-17 03:00:00,-0.0,45.0,1.0
2017-06-17 03:15:00,-0.0,25.0,1.0
2017-06-17 03:30:00,-0.0,26.0,1.0
2017-06-17 03:45:00,-0.0,42.0,1.0
2017-06-17 04:00:00,-0.0,54.0,1.0
2017-06-17 04:15:00,-0.0,24.0,1.0
2017-06-17 04:30:00,-0.0,23.0,1.0
2017-06-17 04:45:00,0.0,699.0,669.0
2017-06-17 05:00:00,0.0,974.0,923.0
2017-06-17 05:15:00,-0.0,39.0,4.0
2017-06-17 05:30:00,-0.0,23.0,1.0
2017-06-17 05:45:00,-0.0,35.0,1.0
2017-06-17 06:00:00,-0.0,33.0,1.0
2017-06-17 06:15:00,-0.0,40.0,1.0
2017-06-17 06:30:00,-0.0,36.0,1.0
2017-06-17 06:45:00,-0.0,133.0,1.0
2017-06-17 07:00:00,-0.0,61.0,1.0
2017-06-17 07:15:00,-0.0,146.0,1.0
2017-06-17 07:30:00,-0.0,452.0,1.0
2017-06-17 07:45:00,4.0,79.0,1.0
2017-06-17 08:00:00,4.0,72.0,1.0
2017-06-17 08:15:00,11.0,80.0,1.0
2017-06-17 08:30:00,16.0,29.0,1.0
2017-06-17 08:45:00,13.0,35.0,1.0
2017-06-17 09:00:00,17.0,37.0,1.0
2017-06-17 09:15:00,25.0,32.0,1.0
2017-06-17 09:30:00,15.0,18.0,1.0
2017-06-17 09:45:00,32.0,18.0,1.0
2017-06-17 10:00:00,42.0,51.0,1.0
2017-06-17 10:15:00,55.0,35.0,1.0
2017-06-17 10:30:00,49.0,18.0,1.0
2017-06-17 10:45:00,45.0,18.0,1.0
2017-06-17 11:00:00,36.0,39.0,1.0
2017-06-17 11:15:00,33.0,604.0,572.0
2017-06-17 11:30:00,54.0,957.0,927.0
2017-06-17 11:45:00,81.0,143.0,122.0
2017-06-17 12:00:00,97.0,35.0,1.0
2017-06-17 12:15:00,77.0,18.0,1.0
2017-06-17 12:30:00,50.0,34.0,1.0
2017-06-17 12:45:00,91.0,44.0,1.0
2017-06-17 13:00:00,120.0,27.0,1.0
2017-06-17 13:15:00,108.0,18.0,1.0
2017-06-17 13:30:00,47.0,18.0,1.0
2017-06-17 13:45:00,86.0,171.0,1.0
2017-06-17 14:00:00,60.0,322.0,1.0
2017-06-17 14:15:00,33.0,1051.0,881.0
2017-06-17 14:30:00,47.0,996.0,928.0
2017-06-17 14:45:00,52.0,340.0,182.0
2017-06-17 15:00:00,43.0,113.0,1.0
2017-06-17 15:15:00,31.0,137.0,1.0
2017-06-17 15:30:00,18.0,98.0,1.0
2017-06-17 15:45:00,15.0,46.0,1.0
2017-06-17 16:00:00,11.0,59.0,1.0
2017-06-17 16:15:00,6.0,49.0,1.0
2017-06-17 16:30:00,1.0,78.0,1.0
2017-06-17 16:45:00,-1.0,143.0,1.0
2017-06-17 17:00:00,-0.0,91.0,1.0
2017-06-17 17:15:00,-0.0,383.0,1.0
2017-06-17 17:30:00,-0.0,392.0,1.0
2017-06-17 17:45:00,-0.0,378.0,1.0
2017-06-17 18:00:00,-0.0,231.0,1.0
2017-06-17 18:15:00,-0.0,120.0,1.0
2017-06-17 18:30:00,-0.0,73.0,1.0
2017-06-17 18:45:00,-0.0,79.0,1.0
2017-06-17 19:00:00,-0.0,92.0,1.0
2017-06-17 19:15:00,-0.0,102.0,1.0
2017-06-17 19:30:00,-0.0,122.0,1.0
2017-06-17 19:45:00,-0.0,52.0,1.0
2017-06-17 20:00:00,-0.0,85.0,1.0
2017-06-17 20:15:00,-0.0,93.0,1.0
2017-06-17 20:30:00,-0.0,69.0,1.0
2017-06-17 20:45:00,-0.0,48.0,1.0
2017-06-17 21:00:00,-0.0,61.0,1.0
2017-06-17 21:15:00,-0.0,66.0,1.0
2017-06-17 21:30:00,-0.0,64.0,1.0
2017-06-17 21:45:00,-0.0,74.0,1.0
2017-06-17 22:00:00,-0.0,49.0,1.0
2017-06-17 22:15:00,-0.0,43.0,1.0
2017-06-17 22:30:00,-0.0,57.0,1.0
2017-06-17 22:45:00,-0.0,44.0,1.0
2017-06-17 23:00:00,0.0,916.0,881.0
2017-06-17 23:15:00,0.0,963.0,920.0
2017-06-17 23:30:00,0.0,943.0,918.0
2017-06-17 23:45:00,0.0,969.0,929.0
2017-06-18 00:00:00,0.0,510.0,453.0
2017-06-18 00:15:00,-0.0,34.0,1.0
2017-06-18 00:30:00,-0.0,34.0,1.0
2017-06-18 00:45:00,-0.0,41.0,1.0
2017-06-18 01:00:00,-0.0,35.0,1.0
2017-06-18 01:15:00,-0.0,49.0,1.0
2017-06-18 01:30:00,-0.0,53.0,1.0
2017-06-18 01:45:00,-0.0,28.0,1.0
2017-06-18 02:00:00,-0.0,33.0,1.0
2017-06-18 02:15:00,-0.0,49.0,1.0
2017-06-18 02:30:00,-0.0,43.0,1.0
2017-06-18 02:45:00,-0.0,34.0,1.0
2017-06-18 03:00:00,-0.0,46.0,1.0
2017-06-18 03:15:00,-0.0,26.0,1.0
2017-06-18 03:30:00,-0.0,31.0,1.0
2017-06-18 03:45:00,-0.0,60.0,1.0
2017-06-18 04:00:00,-0.0,34.0,1.0
2017-06-18 04:15:00,0.0,844.0,821.0
2017-06-18 04:30:00,0.0,823.0,787.0
2017-06-18 04:45:00,-0.0,33.0,1.0
2017-06-18 05:00:00,-0.0,40.0,1.0
2017-06-18 05:15:00,-0.0,35.0,1.0
2017-06-18 05:30:00,-0.0,39.0,1.0
2017-06-18 05:45:00,-0.0,23.0,1.0
2017-06-18 06:00:00,-0.0,28.0,1.0
2017-06-18 06:15:00,-0.0,168.0,1.0
2017-06-18 06:30:00,-0.0,54.0,1.0
2017-06-18 06:45:00,-0.0,26.0,1.0
2017-06-18 07:00:00,-0.0,135.0,1.0
2017-06-18 07:15:00,0.0,36.0,1.0
2017-06-18 07:30:00,17.0,80.0,1.0
2017-06-18 07:45:00,22.0,144.0,1.0
2017-06-18 08:00:00,22.0,74.0,1.0
2017-06-18 08:15:00,132.0,101.0,1.0
2017-06-18 08:30:00,203.0,217.0,1.0
2017-06-18 08:45:00,229.0,341.0,1.0
2017-06-18 09:00:00,250.0,176.0,1.0
2017-06-18 09:15:00,269.0,164.0,1.0
2017-06-18 09:30:00,266.0,375.0,1.0
2017-06-18 09:45:00,196.0,1009.0,635.0
2017-06-18 10:00:00,110.0,1263.0,923.0
2017-06-18 10:15:00,66.0,897.0,860.0
2017-06-18 10:30:00,115.0,50.0,1.0
2017-06-18 10:45:00,110.0,18.0,1.0
2017-06-18 11:00:00,67.0,22.0,1.0
2017-06-18 11:15:00,118.0,40.0,1.0
2017-06-18 11:30:00,47.0,47.0,1.0
2017-06-18 11:45:00,46.0,18.0,1.0
2017-06-18 12:00:00,95.0,18.0,1.0
2017-06-18 12:15:00,99.0,32.0,1.0
2017-06-18 12:30:00,82.0,49.0,1.0
2017-06-18 12:45:00,60.0,29.0,1.0
2017-06-18 13:00:00,80.0,18.0,1.0
2017-06-18 13:15:00,131.0,88.0,1.0
2017-06-18 13:30:00,157.0,76.0,1.0
2017-06-18 13:45:00,217.0,121.0,1.0
2017-06-18 14:00:00,90.0,117.0,1.0
2017-06-18 14:15:00,42.0,315.0,220.0
2017-06-18 14:30:00,39.0,1006.0,920.0
2017-06-18 14:45:00,42.0,638.0,561.0
2017-06-18 15:00:00,60.0,101.0,1.0
2017-06-18 15:15:00,124.0,57.0,1.0
2017-06-18 15:30:00,47.0,94.0,1.0
2017-06-18 15:45:00,49.0,53.0,1.0
2017-06-18 16:00:00,15.0,214.0,1.0
2017-06-18 16:15:00,21.0,117.0,1.0
2017-06-18 16:30:00,6.0,171.0,1.0
2017-06-18 16:45:00,-1.0,392.0,1.0
2017-06-18 17:00:00,-0.0,446.0,1.0
2017-06-18 17:15:00,-0.0,900.0,1.0
2017-06-18 17:30:00,-0.0,732.0,1.0
2017-06-18 17:45:00,-0.0,519.0,1.0
2017-06-18 18:00:00,-0.0,240.0,1.0
2017-06-18 18:15:00,-0.0,215.0,1.0
2017-06-18 18:30:00,-0.0,361.0,1.0
2017-06-18 18:45:00,-0.0,223.0,1.0
2017-06-18 19:00:00,-0.0,218.0,1.0
2017-06-18 19:15:00,-0.0,136.0,1.0
2017-06-18 19:30:00,-0.0,104.0,1.0
2017-06-18 19:45:00,-0.0,96.0,1.0
2017-06-18 20:00:00,-0.0,181.0,1.0
2017-06-18 20:15:00,-0.0,152.0,1.0
2017-06-18 20:30:00,-0.0,83.0,1.0
2017-06-18 20:45:00,-0.0,82.0,1.0
2017-06-18 21:00:00,-0.0,109.0,1.0
2017-06-18 21:15:00,-0.0,89.0,1.0
2017-06-18 21:30:00,-0.0,57.0,1.0
2017-06-18 21:45:00,-0.0,53.0,1.0
2017-06-18 22:00:00,-0.0,70.0,1.0
2017-06-18 22:15:00,-0.0,35.0,1.0
2017-06-18 22:30:00,-0.0,44.0,1.0
2017-06-18 22:45:00,-0.0,47.0,1.0
2017-06-18 23:00:00,0.0,920.0,882.0
2017-06-18 23:15:00,0.0,958.0,932.0
2017-06-18 23:30:00,0.0,952.0,918.0
2017-06-18 23:45:00,0.0,515.0,455.0
2017-06-19 00:00:00,-0.0,38.0,1.0
2017-06-19 00:15:00,-0.0,26.0,1.0
2017-06-19 00:30:00,-0.0,37.0,1.0
2017-06-19 00:45:00,-0.0,49.0,1.0
2017-06-19 01:00:00,-0.0,42.0,1.0
2017-06-19 01:15:00,-0.0,29.0,1.0
2017-06-19 01:30:00,-0.0,37.0,1.0
2017-06-19 01:45:00,-0.0,36.0,1.0
2017-06-19 02:00:00,-0.0,34.0,1.0
2017-06-19 02:15:00,-0.0,40.0,1.0
2017-06-19 02:30:00,-0.0,35.0,1.0
2017-06-19 02:45:00,-0.0,37.0,1.0
2017-06-19 03:00:00,-0.0,23.0,1.0
2017-06-19 03:15:00,-0.0,35.0,1.0
2017-06-19 03:30:00,-0.0,39.0,1.0
2017-06-19 03:45:00,0.0,481.0,438.0
2017-06-19 04:00:00,0.0,941.0,920.0
2017-06-19 04:15:00,-0.0,265.0,243.0
2017-06-19 04:30:00,-0.0,36.0,1.0
2017-06-19 04:45:00,-0.0,54.0,1.0
2017-06-19 05:00:00,-0.0,49.0,1.0
2017-06-19 05:15:00,-0.0,37.0,1.0
2017-06-19 05:30:00,-0.0,23.0,1.0
2017-06-19 05:45:00,-0.0,50.0,1.0
2017-06-19 06:00:00,-0.0,55.0,1.0
2017-06-19 06:15:00,-0.0,23.0,1.0
2017-06-19 06:30:00,-0.0,25.0,1.0
2017-06-19 06:45:00,-0.0,168.0,1.0
2017-06-19 07:00:00,-0.0,87.0,1.0
2017-06-19 07:15:00,0.0,165.0,1.0
2017-06-19 07:30:00,5.0,94.0,1.0
2017-06-19 07:45:00,13.0,299.0,1.0
2017-06-19 08:00:00,6.0,344.0,1.0
2017-06-19 08:15:00,9.0,382.0,1.0
2017-06-19 08:30:00,24.0,129.0,1.0
2017-06-19 08:45:00,39.0,78.0,1.0
2017-06-19 09:00:00,62.0,94.0,1.0
2017-06-19 09:15:00,87.0,65.0,1.0
2017-06-19 09:30:00,104.0,97.0,1.0
2017-06-19 09:45:00,76.0,62.0,1.0
2017-06-19 10:00:00,77.0,19.0,1.0
2017-06-19 10:15:00,62.0,19.0,1.0
2017-06-19 10:30:00,38.0,20.0,1.0
2017-06-19 10:45:00,29.0,56.0,1.0
2017-06-19 11:00:00,28.0,29.0,1.0
2017-06-19 11:15:00,29.0,19.0,1.0
2017-06-19 11:30:00,29.0,19.0,1.0
2017-06-19 11:45:00,28.0,22.0,1.0
2017-06-19 12:00:00,28.0,62.0,1.0
2017-06-19 12:15:00,32.0,62.0,1.0
2017-06-19 12:30:00,35.0,26.0,1.0
2017-06-19 12:45:00,46.0,19.0,1.0
2017-06-19 13:00:00,67.0,42.0,1.0
2017-06-19 13:15:00,178.0,52.0,1.0
2017-06-19 13:30:00,220.0,26.0,1.0
2017-06-19 13:45:00,222.0,23.0,1.0
2017-06-19 14:00:00,260.0,73.0,1.0
2017-06-19 14:15:00,78.0,68.0,1.0
2017-06-19 14:30:00,89.0,262.0,1.0
2017-06-19 14:45:00,77.0,138.0,1.0
2017-06-19 15:00:00,51.0,31.0,1.0
2017-06-19 15:15:00,40.0,86.0,1.0
2017-06-19 15:30:00,34.0,374.0,1.0
2017-06-19 15:45:00,20.0,141.0,1.0
2017-06-19 16:00:00,10.0,99.0,1.0
2017-06-19 16:15:00,4.0,73.0,1.0
2017-06-19 16:30:00,1.0,78.0,1.0
2017-06-19 16:45:00,-1.0,74.0,1.0
2017-06-19 17:00:00,-0.0,386.0,1.0
2017-06-19 17:15:00,0.0,563.0,1.0
2017-06-19 17:30:00,-0.0,470.0,1.0
2017-06-19 17:45:00,-0.0,364.0,1.0
2017-06-19 18:00:00,-0.0,394.0,1.0
2017-06-19 18:15:00,-0.0,182.0,1.0
2017-06-19 18:30:00,-0.0,197.0,1.0
2017-06-19 18:45:00,-0.0,166.0,1.0
2017-06-19 19:00:00,-0.0,161.0,1.0
2017-06-19 19:15:00,-0.0,131.0,1.0
2017-06-19 19:30:00,-0.0,199.0,1.0
2017-06-19 19:45:00,-0.0,171.0,1.0
2017-06-19 20:00:00,-0.0,165.0,1.0
2017-06-19 20:15:00,-0.0,175.0,1.0
2017-06-19 20:30:00,-0.0,126.0,1.0
2017-06-19 20:45:00,-0.0,99.0,1.0
2017-06-19 21:00:00,-0.0,57.0,1.0
2017-06-19 21:15:00,-0.0,79.0,1.0
2017-06-19 21:30:00,-0.0,54.0,1.0
2017-06-19 21:45:00,-0.0,65.0,1.0
2017-06-19 22:00:00,-0.0,81.0,1.0
2017-06-19 22:15:00,-0.0,44.0,1.0
2017-06-19 22:30:00,-0.0,28.0,1.0
2017-06-19 22:45:00,-0.0,35.0,1.0
2017-06-19 23:00:00,0.0,941.0,879.0
2017-06-19 23:15:00,0.0,976.0,934.0
2017-06-19 23:30:00,0.0,954.0,927.0
2017-06-19 23:45:00,0.0,983.0,933.0
2017-06-20 00:00:00,0.0,952.0,922.0
2017-06-20 00:15:00,-0.0,272.0,227.0
2017-06-20 00:30:00,-0.0,50.0,1.0
2017-06-20 00:45:00,-0.0,45.0,1.0
2017-06-20 01:00:00,-0.0,29.0,1.0
2017-06-20 01:15:00,-0.0,31.0,1.0
2017-06-20 01:30:00,-0.0,63.0,1.0
2017-06-20 01:45:00,-0.0,43.0,1.0
2017-06-20 02:00:00,-0.0,28.0,1.0
2017-06-20 02:15:00,-0.0,28.0,1.0
2017-06-20 02:30:00,-0.0,54.0,1.0
2017-06-20 02:45:00,-0.0,44.0,1.0
2017-06-20 03:00:00,-0.0,37.0,1.0
2017-06-20 03:15:00,-0.0,34.0,1.0
2017-06-20 03:30:00,-0.0,43.0,1.0
2017-06-20 03:45:00,-0.0,30.0,1.0
2017-06-20 04:00:00,-0.0,41.0,1.0
2017-06-20 04:15:00,-0.0,302.0,261.0
2017-06-20 04:30:00,0.0,971.0,935.0
2017-06-20 04:45:00,0.0,460.0,437.0
2017-06-20 05:00:00,-0.0,30.0,1.0
2017-06-20 05:15:00,-0.0,51.0,1.0
2017-06-20 05:30:00,-0.0,44.0,1.0
2017-06-20 05:45:00,-0.0,26.0,1.0
2017-06-20 06:00:00,-0.0,26.0,1.0
2017-06-20 06:15:00,-0.0,43.0,1.0
2017-06-20 06:30:00,-0.0,53.0,1.0
2017-06-20 06:45:00,-0.0,31.0,1.0
2017-06-20 07:00:00,-0.0,91.0,1.0
2017-06-20 07:15:00,-0.0,128.0,1.0
2017-06-20 07:30:00,4.0,83.0,1.0
2017-06-20 07:45:00,13.0,241.0,1.0
2017-06-20 08:00:00,35.0,546.0,1.0
2017-06-20 08:15:00,134.0,113.0,1.0
2017-06-20 08:30:00,217.0,263.0,1.0
2017-06-20 08:45:00,236.0,94.0,1.0
2017-06-20 09:00:00,212.0,41.0,1.0
2017-06-20 09:15:00,94.0,30.0,1.0
2017-06-20 09:30:00,137.0,42.0,1.0
2017-06-20 09:45:00,106.0,18.0,1.0
2017-06-20 10:00:00,101.0,30.0,1.0
2017-06-20 10:15:00,115.0,34.0,1.0
2017-06-20 10:30:00,128.0,43.0,1.0
2017-06-20 10:45:00,127.0,18.0,1.0
2017-06-20 11:00:00,131.0,18.0,1.0
2017-06-20 11:15:00,133.0,32.0,1.0
2017-06-20 11:30:00,130.0,55.0,1.0
2017-06-20 11:45:00,132.0,20.0,1.0
2017-06-20 12:00:00,130.0,19.0,1.0
2017-06-20 12:15:00,65.0,18.0,1.0
2017-06-20 12:30:00,34.0,55.0,1.0
2017-06-20 12:45:00,54.0,34.0,1.0
2017-06-20 13:00:00,85.0,22.0,1.0
2017-06-20 13:15:00,154.0,71.0,1.0
2017-06-20 13:30:00,114.0,51.0,1.0
2017-06-20 13:45:00,24.0,315.0,1.0
2017-06-20 14:00:00,27.0,236.0,1.0
2017-06-20 14:15:00,40.0,34.0,1.0
2017-06-20 14:30:00,42.0,21.0,1.0
2017-06-20 14:45:00,34.0,43.0,1.0
2017-06-20 15:00:00,27.0,41.0,1.0
2017-06-20 15:15:00,13.0,35.0,1.0
2017-06-20 15:30:00,27.0,175.0,1.0
2017-06-20 15:45:00,48.0,64.0,1.0
2017-06-20 16:00:00,35.0,62.0,1.0
2017-06-20 16:15:00,17.0,87.0,1.0
2017-06-20 16:30:00,5.0,183.0,1.0
2017-06-20 16:45:00,-1.0,84.0,1.0
2017-06-20 17:00:00,-0.0,71.0,1.0
2017-06-20 17:15:00,-0.0,490.0,1.0
2017-06-20 17:30:00,0.0,538.0,1.0
2017-06-20 17:45:00,-0.0,141.0,1.0
2017-06-20 18:00:00,-0.0,148.0,1.0
2017-06-20 18:15:00,-0.0,152.0,1.0
2017-06-20 18:30:00,-0.0,382.0,1.0
2017-06-20 18:45:00,-0.0,215.0,1.0
2017-06-20 19:00:00,-0.0,106.0,1.0
2017-06-20 19:15:00,-0.0,155.0,1.0
2017-06-20 19:30:00,-0.0,171.0,1.0
2017-06-20 19:45:00,-0.0,146.0,1.0
2017-06-20 20:00:00,-0.0,111.0,1.0
2017-06-20 20:15:00,-0.0,94.0,1.0
2017-06-20 20:30:00,-0.0,112.0,1.0
2017-06-20 20:45:00,-0.0,94.0,1.0
2017-06-20 21:00:00,-0.0,79.0,1.0
2017-06-20 21:15:00,-0.0,111.0,1.0
2017-06-20 21:30:00,-0.0,81.0,1.0
2017-06-20 21:45:00,-0.0,74.0,1.0
2017-06-20 22:00:00,-0.0,78.0,1.0
2017-06-20 22:15:00,-0.0,76.0,1.0
2017-06-20 22:30:00,-0.0,64.0,1.0
2017-06-20 22:45:00,-0.0,66.0,1.0
2017-06-20 23:00:00,0.0,927.0,889.0
2017-06-20 23:15:00,0.0,958.0,930.0
2017-06-20 23:30:00,0.0,987.0,930.0
2017-06-20 23:45:00,0.0,967.0,926.0
2017-06-21 00:00:00,0.0,959.0,923.0
2017-06-21 00:15:00,-0.0,54.0,6.0
2017-06-21 00:30:00,-0.0,26.0,1.0
2017-06-21 00:45:00,-0.0,32.0,1.0
2017-06-21 01:00:00,-0.0,65.0,1.0
2017-06-21 01:15:00,-0.0,31.0,1.0
2017-06-21 01:30:00,-0.0,25.0,1.0
2017-06-21 01:45:00,-0.0,46.0,1.0
2017-06-21 02:00:00,-0.0,33.0,1.0
2017-06-21 02:15:00,-0.0,39.0,1.0
2017-06-21 02:30:00,-0.0,41.0,1.0
2017-06-21 02:45:00,-0.0,32.0,1.0
2017-06-21 03:00:00,-0.0,23.0,1.0
2017-06-21 03:15:00,-0.0,31.0,1.0
